SRS014415-visit-1-merged.fasta,/tigress/DONIA/data/HMP-1-2/HMP-1-2-real/Posterior_fornix/763698834/SRS014415-visit-1/SRS014415-visit-1-filtered-reads-fasta/SRS014415-visit-1-merged.fasta
SRS053741-visit-1-merged.fasta,/tigress/DONIA/data/HMP-1-2/HMP-1-2-real/Posterior_fornix/465578759/SRS053741-visit-1/SRS053741-visit-1-filtered-reads-fasta/SRS053741-visit-1-merged.fasta
SRS893234-visit-2-merged.fasta,/tigress/DONIA/data/HMP-1-2/HMP-1-2-real/Posterior_fornix/797461496/SRS893234-visit-2/SRS893234-visit-2-filtered-reads-fasta/SRS893234-visit-2-merged.fasta
SRS892836-visit-3-merged.fasta,/tigress/DONIA/data/HMP-1-2/HMP-1-2-real/Posterior_fornix/797461496/SRS892836-visit-3/SRS892836-visit-3-filtered-reads-fasta/SRS892836-visit-3-merged.fasta
SRS051637-visit-2-merged.fasta,/tigress/DONIA/data/HMP-1-2/HMP-1-2-real/Posterior_fornix/160582958/SRS051637-visit-2/SRS051637-visit-2-filtered-reads-fasta/SRS051637-visit-2-merged.fasta
SRS145518-visit-3-merged.fasta,/tigress/DONIA/data/HMP-1-2/HMP-1-2-real/Posterior_fornix/160582958/SRS145518-visit-3/SRS145518-visit-3-filtered-reads-fasta/SRS145518-visit-3-merged.fasta
SRS016692-visit-1-merged.fasta,/tigress/DONIA/data/HMP-1-2/HMP-1-2-real/Posterior_fornix/160036745/SRS016692-visit-1/SRS016692-visit-1-filtered-reads-fasta/SRS016692-visit-1-merged.fasta
SRS077649-visit-1-merged.fasta,/tigress/DONIA/data/HMP-1-2/HMP-1-2-real/Posterior_fornix/360880230/SRS077649-visit-1/SRS077649-visit-1-filtered-reads-fasta/SRS077649-visit-1-merged.fasta
SRS018488-visit-1-merged.fasta,/tigress/DONIA/data/HMP-1-2/HMP-1-2-real/Posterior_fornix/160259276/SRS018488-visit-1/SRS018488-visit-1-filtered-reads-fasta/SRS018488-visit-1-merged.fasta
SRS144312-visit-2-merged.fasta,/tigress/DONIA/data/HMP-1-2/HMP-1-2-real/Anterior_nares/884797910/SRS144312-visit-2/SRS144312-visit-2-filtered-reads-fasta/SRS144312-visit-2-merged.fasta
SRS144713-visit-3-merged.fasta,/tigress/DONIA/data/HMP-1-2/HMP-1-2-real/Anterior_nares/884797910/SRS144713-visit-3/SRS144713-visit-3-filtered-reads-fasta/SRS144713-visit-3-merged.fasta
SRS1055032-visit-3-merged.fasta,/tigress/DONIA/data/HMP-1-2/HMP-1-2-real/Anterior_nares/368533040/SRS1055032-visit-3/SRS1055032-visit-3-filtered-reads-fasta/SRS1055032-visit-3-merged.fasta
SRS103959-visit-2-merged.fasta,/tigress/DONIA/data/HMP-1-2/HMP-1-2-real/Anterior_nares/675950834/SRS103959-visit-2/SRS103959-visit-2-filtered-reads-fasta/SRS103959-visit-2-merged.fasta
SRS049099-visit-1-merged.fasta,/tigress/DONIA/data/HMP-1-2/HMP-1-2-real/Anterior_nares/675950834/SRS049099-visit-1/SRS049099-visit-1-filtered-reads-fasta/SRS049099-visit-1-merged.fasta
