ERR1430425,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U001/2U001-spades-assembly/2U001-scaffolds.fasta
ERR1430426,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U001/2U001-spades-assembly/2U001-scaffolds.fasta
ERR1430427,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U001/2U001-spades-assembly/2U001-scaffolds.fasta
ERR1430428,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U001/2U001-spades-assembly/2U001-scaffolds.fasta
ERR1430429,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U002/2U002-spades-assembly/2U002-scaffolds.fasta
ERR1430430,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U002/2U002-spades-assembly/2U002-scaffolds.fasta
ERR1430431,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U002/2U002-spades-assembly/2U002-scaffolds.fasta
ERR1430432,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U002/2U002-spades-assembly/2U002-scaffolds.fasta
ERR1430433,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U003/2U003-spades-assembly/2U003-scaffolds.fasta
ERR1430434,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U003/2U003-spades-assembly/2U003-scaffolds.fasta
ERR1430435,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U003/2U003-spades-assembly/2U003-scaffolds.fasta
ERR1430436,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U003/2U003-spades-assembly/2U003-scaffolds.fasta
ERR1430437,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U004/2U004-spades-assembly/2U004-scaffolds.fasta
ERR1430438,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U004/2U004-spades-assembly/2U004-scaffolds.fasta
ERR1430439,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U004/2U004-spades-assembly/2U004-scaffolds.fasta
ERR1430440,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U004/2U004-spades-assembly/2U004-scaffolds.fasta
ERR1430441,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U005/2U005-spades-assembly/2U005-scaffolds.fasta
ERR1430442,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U005/2U005-spades-assembly/2U005-scaffolds.fasta
ERR1430443,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U005/2U005-spades-assembly/2U005-scaffolds.fasta
ERR1430444,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U005/2U005-spades-assembly/2U005-scaffolds.fasta
ERR1430445,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U007/2U007-spades-assembly/2U007-scaffolds.fasta
ERR1430446,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U007/2U007-spades-assembly/2U007-scaffolds.fasta
ERR1430447,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U007/2U007-spades-assembly/2U007-scaffolds.fasta
ERR1430448,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U007/2U007-spades-assembly/2U007-scaffolds.fasta
ERR1430449,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U008/2U008-spades-assembly/2U008-scaffolds.fasta
ERR1430450,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U008/2U008-spades-assembly/2U008-scaffolds.fasta
ERR1430451,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U008/2U008-spades-assembly/2U008-scaffolds.fasta
ERR1430452,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U008/2U008-spades-assembly/2U008-scaffolds.fasta
ERR1430453,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U009/2U009-spades-assembly/2U009-scaffolds.fasta
ERR1430454,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U009/2U009-spades-assembly/2U009-scaffolds.fasta
ERR1430455,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U009/2U009-spades-assembly/2U009-scaffolds.fasta
ERR1430456,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U009/2U009-spades-assembly/2U009-scaffolds.fasta
ERR1430457,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U010/2U010-spades-assembly/2U010-scaffolds.fasta
ERR1430458,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U010/2U010-spades-assembly/2U010-scaffolds.fasta
ERR1430459,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U010/2U010-spades-assembly/2U010-scaffolds.fasta
ERR1430460,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U010/2U010-spades-assembly/2U010-scaffolds.fasta
ERR1430461,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U011/2U011-spades-assembly/2U011-scaffolds.fasta
ERR1430462,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U011/2U011-spades-assembly/2U011-scaffolds.fasta
ERR1430463,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U011/2U011-spades-assembly/2U011-scaffolds.fasta
ERR1430464,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U011/2U011-spades-assembly/2U011-scaffolds.fasta
ERR1430465,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U012/2U012-spades-assembly/2U012-scaffolds.fasta
ERR1430466,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U012/2U012-spades-assembly/2U012-scaffolds.fasta
ERR1430467,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U012/2U012-spades-assembly/2U012-scaffolds.fasta
ERR1430468,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U012/2U012-spades-assembly/2U012-scaffolds.fasta
ERR1430469,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U013/2U013-spades-assembly/2U013-scaffolds.fasta
ERR1430470,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U013/2U013-spades-assembly/2U013-scaffolds.fasta
ERR1430471,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U013/2U013-spades-assembly/2U013-scaffolds.fasta
ERR1430472,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U013/2U013-spades-assembly/2U013-scaffolds.fasta
ERR1430473,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U014/2U014-spades-assembly/2U014-scaffolds.fasta
ERR1430474,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U014/2U014-spades-assembly/2U014-scaffolds.fasta
ERR1430475,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U014/2U014-spades-assembly/2U014-scaffolds.fasta
ERR1430476,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U014/2U014-spades-assembly/2U014-scaffolds.fasta
ERR1430477,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U015/2U015-spades-assembly/2U015-scaffolds.fasta
ERR1430478,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U015/2U015-spades-assembly/2U015-scaffolds.fasta
ERR1430479,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U015/2U015-spades-assembly/2U015-scaffolds.fasta
ERR1430480,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U015/2U015-spades-assembly/2U015-scaffolds.fasta
ERR1430481,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U016/2U016-spades-assembly/2U016-scaffolds.fasta
ERR1430482,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U016/2U016-spades-assembly/2U016-scaffolds.fasta
ERR1430483,/tigress/DONIA/data/T2D_Acarbose/GUT2D/AC_USD/2U016/2U016-spades-assembly/2U016-scaffolds.fasta
